17.121.115.95 - - [30/Oct/2022:18:11:38 -0700] "GET /MindenPressHerald/header.htm HTTP/1.1" 200 667 "https://www.forgive490.com/MindenPressHerald/Minden_Press-Herald_Online.htm" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)" "www.forgive490.com"
17.121.112.110 - - [30/Oct/2022:18:11:38 -0700] "GET /MindenPressHerald/index.htm HTTP/1.1" 200 1825 "https://www.forgive490.com/MindenPressHerald/Minden_Press-Herald_Online.htm" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)" "www.forgive490.com"
114.119.154.113 - - [30/Oct/2022:18:42:17 -0700] "GET /biblia-es/ HTTP/1.1" 200 406 "https://forgive490.com/" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" "forgive490.com"
161.156.29.33 - - [30/Oct/2022:18:43:20 -0700] "GET /robots.txt HTTP/1.1" 200 41 "-" "Mozilla/5.0 (compatible; oBot/2.3.1; http://www.xforce-security.com/crawler/)" "forgive490.com"
161.156.29.33 - - [30/Oct/2022:18:43:21 -0700] "GET / HTTP/1.1" 200 5836 "-" "Mozilla/5.0 (compatible; oBot/2.3.1; http://www.xforce-security.com/crawler/)" "forgive490.com"
161.156.29.33 - - [30/Oct/2022:18:43:23 -0700] "GET /robots.txt HTTP/1.1" 200 41 "-" "Mozilla/5.0 (compatible; oBot/2.3.1; http://www.xforce-security.com/crawler/)" "www.forgive490.com"
161.156.29.33 - - [30/Oct/2022:18:43:23 -0700] "GET / HTTP/1.1" 200 5836 "-" "Mozilla/5.0 (compatible; oBot/2.3.1; http://www.xforce-security.com/crawler/)" "www.forgive490.com"
34.217.214.229 - - [30/Oct/2022:18:57:20 -0700] "GET /bible/spread.html HTTP/1.1" 200 2854 "-" "Mozilla/5.0 Firefox/26.0" "forgive490.com"
65.108.40.25 - - [30/Oct/2022:19:00:07 -0700] "GET /robots.txt HTTP/1.1" 200 41 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)" "forgive490.com"
65.108.40.25 - - [30/Oct/2022:19:00:15 -0700] "GET /biblefrench/endofstory.html HTTP/1.1" 200 1619 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)" "forgive490.com"
65.108.40.25 - - [30/Oct/2022:19:00:17 -0700] "GET /biblefrench/endofstory.html HTTP/1.1" 200 1619 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)" "forgive490.com"
65.108.40.25 - - [30/Oct/2022:19:00:28 -0700] "GET /biblefrench/whatis.html HTTP/1.1" 200 4065 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)" "forgive490.com"
65.108.40.25 - - [30/Oct/2022:19:01:44 -0700] "GET /biblefrench/whatis.html HTTP/1.1" 200 4065 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)" "forgive490.com"
65.108.40.25 - - [30/Oct/2022:19:02:03 -0700] "GET /biblegerman/endofstory.html HTTP/1.1" 200 3017 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)" "forgive490.com"
34.219.13.175 - - [30/Oct/2022:19:02:21 -0700] "GET /bible/spread.html HTTP/1.1" 200 2854 "-" "Mozilla/5.0 Firefox/26.0" "forgive490.com"
65.108.40.25 - - [30/Oct/2022:19:03:27 -0700] "GET /biblia-es/cuales.html HTTP/1.1" 200 3507 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)" "forgive490.com"
65.108.40.25 - - [30/Oct/2022:19:04:28 -0700] "GET /biblia-es/cuales.html HTTP/1.1" 200 3507 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)" "forgive490.com"
65.108.40.25 - - [30/Oct/2022:19:05:02 -0700] "GET /robots.txt HTTP/1.1" 200 41 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)" "www.forgive490.com"
65.108.40.25 - - [30/Oct/2022:19:05:06 -0700] "GET /biblearabic/index.html HTTP/1.1" 200 594 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)" "www.forgive490.com"
65.108.40.25 - - [30/Oct/2022:19:05:08 -0700] "GET /biblearabic/index.html HTTP/1.1" 200 594 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)" "www.forgive490.com"
65.108.40.25 - - [30/Oct/2022:19:05:10 -0700] "GET /biblejapanese/whatis.html HTTP/1.1" 200 4318 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)" "www.forgive490.com"
65.108.40.25 - - [30/Oct/2022:19:05:14 -0700] "GET /bibleviet/ HTTP/1.1" 200 660 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)" "www.forgive490.com"
65.108.40.25 - - [30/Oct/2022:19:05:16 -0700] "GET /bibleviet/ HTTP/1.1" 200 660 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)" "www.forgive490.com"
65.108.40.25 - - [30/Oct/2022:19:05:20 -0700] "GET /mainlanding.php HTTP/1.1" 200 8084 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)" "www.forgive490.com"
65.108.40.25 - - [30/Oct/2022:19:06:33 -0700] "GET /mainlanding.php HTTP/1.1" 200 8084 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)" "www.forgive490.com"
51.222.253.13 - - [30/Oct/2022:19:10:22 -0700] "GET /biblejapanese/toc.html HTTP/1.1" 200 1840 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" "www.forgive490.com"
63.153.103.222 - - [30/Oct/2022:19:17:16 -0700] "GET /EasyBasketweaveBabyBlanket.php HTTP/1.1" 200 11939 "https://www.ravelry.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15" "www.forgive490.com"
63.153.103.222 - - [30/Oct/2022:19:17:17 -0700] "GET /css/styles.css HTTP/1.1" 200 379 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15" "www.forgive490.com"
63.153.103.222 - - [30/Oct/2022:19:17:17 -0700] "GET /img/cover.jpg HTTP/1.1" 200 12092 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15" "www.forgive490.com"
63.153.103.222 - - [30/Oct/2022:19:17:17 -0700] "GET /exploreGod.png HTTP/1.1" 200 3730 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15" "www.forgive490.com"
63.153.103.222 - - [30/Oct/2022:19:17:17 -0700] "GET /largeprinteditionoutforwebsite.jpg HTTP/1.1" 200 22436 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15" "www.forgive490.com"
63.153.103.222 - - [30/Oct/2022:19:17:17 -0700] "GET /img/whitesand.jpg HTTP/1.1" 200 54911 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15" "www.forgive490.com"
63.153.103.222 - - [30/Oct/2022:19:17:17 -0700] "GET /EasyBasketweaveBabyBlanket_files/image002.jpg HTTP/1.1" 200 8807 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15" "www.forgive490.com"
63.153.103.222 - - [30/Oct/2022:19:17:18 -0700] "GET /square.jpg HTTP/1.1" 200 4309724 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15" "www.forgive490.com"
63.153.103.222 - - [30/Oct/2022:19:17:18 -0700] "GET /Ravelry.JPG HTTP/1.1" 200 10196 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15" "www.forgive490.com"
63.153.103.222 - - [30/Oct/2022:19:17:58 -0700] "GET /favicon.ico HTTP/1.1" 404 88 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15" "www.forgive490.com"
185.191.171.15 - - [30/Oct/2022:19:23:17 -0700] "GET /robots.txt HTTP/1.1" 200 57 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)" "www.forgive490.com"
185.191.171.39 - - [30/Oct/2022:19:23:17 -0700] "GET /biblearabic/endofstory.html HTTP/1.1" 200 2393 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)" "www.forgive490.com"
195.191.219.131 - - [30/Oct/2022:19:27:58 -0700] "GET /robots.txt HTTP/1.1" 200 41 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)" "www.forgive490.com"
195.191.219.131 - - [30/Oct/2022:19:28:03 -0700] "GET / HTTP/1.1" 200 5836 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)" "www.forgive490.com"
205.210.31.183 - - [30/Oct/2022:19:30:34 -0700] "GET / HTTP/1.1" 200 5836 "http://67.195.197.24:80/" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com" "www.forgive490.com"
173.252.95.120 - - [30/Oct/2022:19:38:51 -0700] "GET /img/cover.jpg HTTP/1.1" 200 12092 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)" "forgive490.com"
17.121.113.26 - - [30/Oct/2022:19:50:16 -0700] "GET /biblearabic/toc.html HTTP/1.1" 200 1895 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)" "forgive490.com"
173.252.83.120 - - [30/Oct/2022:19:54:20 -0700] "GET /img/cover.jpg HTTP/1.1" 200 12092 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)" "forgive490.com"
173.252.79.7 - - [30/Oct/2022:19:58:10 -0700] "GET /bible/img/englishhow.jpg HTTP/1.1" 200 17746 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)" "www.forgive490.com"
185.191.171.17 - - [30/Oct/2022:20:05:30 -0700] "GET /robots.txt HTTP/1.1" 200 57 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)" "forgive490.com"
185.191.171.12 - - [30/Oct/2022:20:05:31 -0700] "GET /excerpt.php HTTP/1.1" 200 20516 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)" "forgive490.com"
192.30.83.84 - - [30/Oct/2022:20:15:35 -0700] "GET / HTTP/1.1" 200 5836 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:64.0) Gecko/20100101 Firefox/64.0" "forgive490.com"
67.84.43.36 - - [30/Oct/2022:20:15:37 -0700] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 88 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.4 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.4 facebookexternalhit/1.1 Facebot Twitterbot/1.0" "www.forgive490.com"
67.84.43.36 - - [30/Oct/2022:20:15:37 -0700] "GET /favicon.ico HTTP/1.1" 404 88 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.4 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.4 facebookexternalhit/1.1 Facebot Twitterbot/1.0" "www.forgive490.com"
67.84.43.36 - - [30/Oct/2022:20:15:37 -0700] "GET /apple-touch-icon.png HTTP/1.1" 404 88 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.4 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.4 facebookexternalhit/1.1 Facebot Twitterbot/1.0" "www.forgive490.com"
67.84.43.36 - - [30/Oct/2022:20:15:37 -0700] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 88 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.4 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.4 facebookexternalhit/1.1 Facebot Twitterbot/1.0" "www.forgive490.com"
67.84.43.36 - - [30/Oct/2022:20:15:37 -0700] "GET /apple-touch-icon.png HTTP/1.1" 404 88 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.4 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.4 facebookexternalhit/1.1 Facebot Twitterbot/1.0" "www.forgive490.com"
67.84.43.36 - - [30/Oct/2022:20:15:37 -0700] "GET /favicon.ico HTTP/1.1" 404 88 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.4 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.4 facebookexternalhit/1.1 Facebot Twitterbot/1.0" "www.forgive490.com"
67.84.43.36 - - [30/Oct/2022:20:15:37 -0700] "GET /EasyBasketweaveBabyBlanket.php HTTP/1.1" 200 11939 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.4 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.4 facebookexternalhit/1.1 Facebot Twitterbot/1.0" "www.forgive490.com"
67.84.43.36 - - [30/Oct/2022:20:15:37 -0700] "GET /EasyBasketweaveBabyBlanket.php HTTP/1.1" 200 11939 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.4 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.4 facebookexternalhit/1.1 Facebot Twitterbot/1.0" "www.forgive490.com"
104.222.43.115 - - [30/Oct/2022:20:15:43 -0700] "GET /favicon.ico HTTP/1.1" 404 73 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:64.0) Gecko/20100101 Firefox/64.0" "forgive490.com"
209.222.82.127 - - [30/Oct/2022:20:19:03 -0700] "GET /backcover.php HTTP/1.1" 200 9680 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729)" "www.forgive490.com"
209.222.82.127 - - [30/Oct/2022:20:19:04 -0700] "GET / HTTP/1.1" 200 5836 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729)" "forgive490.com"
51.195.130.70 - - [30/Oct/2022:20:20:48 -0700] "GET /aboutauthor.php HTTP/1.1" 200 9058 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36" "forgive490.com"
40.94.30.219 - - [30/Oct/2022:20:24:33 -0700] "GET /bible HTTP/1.1" 301 1411 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36" "www.forgive490.com"
40.94.30.219 - - [30/Oct/2022:20:24:34 -0700] "GET /bible/ HTTP/1.1" 200 653 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36" "www.forgive490.com"
40.94.30.219 - - [30/Oct/2022:20:24:33 -0700] "GET /backcover.php HTTP/1.1" 200 9680 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36" "www.forgive490.com"
40.94.30.219 - - [30/Oct/2022:20:24:33 -0700] "GET / HTTP/1.1" 200 5836 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36" "www.forgive490.com"
40.94.30.219 - - [30/Oct/2022:20:24:33 -0700] "GET /aboutauthor.php HTTP/1.1" 200 9058 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36" "forgive490.com"
40.94.30.219 - - [30/Oct/2022:20:24:33 -0700] "GET /endorsements.php HTTP/1.1" 200 66635 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36" "forgive490.com"
40.94.30.212 - - [30/Oct/2022:20:24:35 -0700] "GET /exploreGod.png HTTP/1.1" 200 3730 "https://forgive490.com/endorsements.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36" "forgive490.com"
40.94.30.212 - - [30/Oct/2022:20:24:35 -0700] "GET /css/styles.css HTTP/1.1" 200 379 "https://forgive490.com/endorsements.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36" "forgive490.com"
40.94.30.212 - - [30/Oct/2022:20:24:35 -0700] "GET /img/RedPortraitSmaller.jpg HTTP/1.1" 200 5443 "https://forgive490.com/aboutauthor.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36" "forgive490.com"
40.94.30.212 - - [30/Oct/2022:20:24:35 -0700] "GET /img/editorschoice.jpg HTTP/1.1" 200 1680 "https://forgive490.com/aboutauthor.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36" "forgive490.com"
40.94.30.212 - - [30/Oct/2022:20:24:35 -0700] "GET /img/cover.jpg HTTP/1.1" 200 12092 "https://forgive490.com/endorsements.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36" "forgive490.com"
40.94.30.195 - - [30/Oct/2022:20:24:35 -0700] "GET /coverart.jpg HTTP/1.1" 200 3789 "https://www.forgive490.com/backcover.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36" "www.forgive490.com"
40.94.30.195 - - [30/Oct/2022:20:24:35 -0700] "GET /exploreGod.png HTTP/1.1" 200 3730 "https://www.forgive490.com/backcover.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36" "www.forgive490.com"
40.94.30.195 - - [30/Oct/2022:20:24:35 -0700] "GET /css/styles.css HTTP/1.1" 200 379 "https://www.forgive490.com/backcover.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36" "www.forgive490.com"
40.94.30.195 - - [30/Oct/2022:20:24:35 -0700] "GET /img/cover.jpg HTTP/1.1" 200 12092 "https://www.forgive490.com/backcover.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36" "www.forgive490.com"
40.94.30.195 - - [30/Oct/2022:20:24:35 -0700] "GET /img/editorschoice.jpg HTTP/1.1" 200 1680 "https://www.forgive490.com/backcover.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36" "www.forgive490.com"
